age,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
20,58,51,67,24,42,57,35,11,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,62,45,60,29,62,52,21,15,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,65,59,70,40,73,57,32,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,70,49,80,40,86,62,31,8,6,190,36,1,23,3,0,7,0,6,0,0,0,0,72,15,13,7,2,0,4,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22,48,29,64,19,66,46,20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,75,74,78,33,82,78,18,7,14,36,10,13,1,1,0,1,0,8,0,0,0,0,119,17,11,14,3,0,3,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,62,57,70,18,68,60,19,16,12,21,4,7,2,0,0,1,0,2,0,0,0,0,69,15,6,5,3,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,71,64,72,29,77,69,20,7,15,44,17,7,1,2,0,2,0,10,0,0,0,0,82,30,4,5,0,0,4,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,69,59,72,36,80,69,39,14,8,55,16,15,4,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,66,54,73,34,67,58,34,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,74,60,82,26,72,69,20,12,13,90,21,17,4,5,0,1,0,11,0,0,0,0,49,13,4,2,4,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,65,52,74,27,67,58,22,14,12,19,3,33,1,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,83,77,93,29,95,85,22,11,11,195,29,0,25,6,0,4,0,5,0,1,0,0,274,36,0,35,11,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
34,74,58,81,25,80,79,16,5,12,125,31,2,12,2,0,3,0,18,0,1,0,0,129,34,3,11,3,0,2,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,61,38,68,40,71,64,35,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,11,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,60,35,74,15,59,53,15,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,57,23,68,29,79,38,16,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,111,33,5,8,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,63,37,72,29,75,58,29,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,61,55,63,22,55,59,23,11,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,55,39,65,17,62,57,19,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,74,62,81,22,84,74,15,15,13,44,7,20,3,1,0,1,0,7,0,0,0,0,68,11,7,8,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,61,34,72,15,75,52,13,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,68,60,77,24,56,68,28,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,69,61,76,39,79,68,33,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,6,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,76,64,78,32,80,72,28,10,16,40,8,8,2,2,0,0,0,6,0,0,0,0,44,7,5,4,2,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,69,63,75,47,74,78,41,13,9,93,27,6,6,3,0,4,0,14,0,1,0,0,41,15,2,2,1,0,4,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,54,39,54,14,63,52,11,10,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,57,31,68,23,75,50,21,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,67,54,75,38,65,66,20,8,10,52,11,23,1,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,59,48,68,35,74,58,30,10,15,9,2,7,0,0,0,1,0,0,0,0,0,0,14,3,13,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,63,61,68,18,56,47,23,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,58,42,69,32,74,58,36,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,51,46,60,22,56,53,20,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,58,49,63,32,63,51,25,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,61,45,71,29,75,58,25,11,14,42,2,32,4,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,60,39,54,24,76,56,24,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,62,48,65,32,69,53,35,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,70,66,74,25,74,76,11,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,62,52,73,37,77,56,24,10,16,11,2,3,1,0,0,0,0,2,0,0,0,0,64,18,3,5,1,0,3,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,67,52,83,40,88,74,28,13,11,179,35,1,20,7,0,10,0,8,0,1,0,0,125,27,2,12,6,0,8,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,71,61,75,31,60,65,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,64,54,71,20,77,58,11,12,14,135,35,2,13,2,0,7,0,5,0,0,0,0,49,11,27,2,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,72,55,79,25,70,68,11,7,14,67,12,11,6,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,82,69,87,36,78,84,24,8,8,108,20,14,8,6,0,2,0,13,0,0,0,0,100,28,3,4,9,0,3,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,76,62,76,24,82,74,33,7,14,87,19,12,9,0,0,3,1,9,0,0,0,0,96,22,11,7,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,66,59,67,72,39,47,72,9,9,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,75,59,75,28,80,71,30,13,15,92,14,24,7,3,0,0,0,9,0,0,0,0,51,7,16,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,71,58,76,22,66,63,24,15,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,64,61,76,26,66,73,20,13,8,20,2,11,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,55,44,59,14,57,54,18,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,64,38,76,20,78,47,20,9,8,131,37,1,10,3,0,3,0,12,0,0,0,0,81,15,11,8,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,62,53,71,35,78,34,12,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,11,3,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,76,58,85,24,85,78,18,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,77,72,80,50,89,70,11,11,15,236,33,4,29,9,0,4,0,8,0,1,0,0,100,21,13,8,5,0,4,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,78,50,80,48,92,77,24,5,10,253,35,2,35,4,0,5,0,13,0,0,0,0,161,24,10,19,5,0,3,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19,38,31,63,15,59,38,18,9,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,58,49,64,39,70,65,12,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,22,32,32,24,11,42,13,74,150,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,66,54,71,25,71,66,20,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,14,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,74,61,82,32,73,67,22,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,68,62,69,11,49,52,28,12,6,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,63,45,70,15,76,53,15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,78,70,80,66,80,76,58,11,7,22,1,34,1,0,0,0,0,1,0,0,0,0,83,27,4,7,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,48,43,54,13,48,64,13,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,86,70,85,43,77,86,23,7,11,145,27,3,8,18,0,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,74,64,79,61,79,58,28,11,7,127,29,5,12,4,0,6,0,10,0,1,0,0,89,22,10,6,3,0,3,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,56,51,68,25,65,55,31,9,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,61,52,68,24,72,59,29,10,16,20,8,15,0,1,0,3,1,4,0,0,0,0,4,1,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,73,54,72,25,77,64,31,12,9,92,24,0,10,1,0,7,0,8,0,1,0,0,60,15,17,3,4,0,8,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,71,61,73,26,80,70,12,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,62,35,62,29,64,45,25,11,6,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,76,72,72,70,58,68,61,10,10,18,11,4,0,1,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,66,59,59,58,48,48,65,11,12,26,11,21,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,63,56,61,21,63,48,25,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,59,48,74,17,73,64,22,11,7,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,44,32,52,10,55,54,14,8,14,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,55,47,67,24,67,54,23,16,6,38,10,19,2,0,0,5,0,3,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,77,68,83,31,75,77,18,7,15,60,19,5,3,3,0,6,0,10,0,0,0,0,109,33,1,7,6,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,60,45,62,38,62,55,27,9,8,4,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,75,62,75,30,78,71,13,6,6,48,19,7,2,0,0,5,0,5,0,0,0,0,73,22,7,5,2,0,6,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,53,35,68,19,80,48,18,10,12,94,28,3,8,1,0,6,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,54,43,66,26,57,46,25,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,74,60,80,26,74,66,28,7,7,61,17,21,3,2,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,75,67,78,23,70,68,30,10,5,58,11,21,4,3,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,68,25,73,35,70,63,20,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,65,40,71,20,67,62,12,9,7,28,4,10,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,69,53,77,43,82,61,42,13,10,47,14,18,2,1,0,5,0,12,0,1,0,0,89,26,6,8,0,0,6,0,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21,60,42,68,22,70,54,18,13,15,27,6,3,2,1,0,1,0,5,0,0,0,0,11,1,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,61,55,63,14,59,46,20,11,10,10,1,21,0,0,0,0,0,0,0,0,0,0,14,7,6,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,71,60,78,30,69,70,36,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,79,51,81,20,82,76,17,13,10,94,13,21,8,5,0,3,0,11,0,1,0,0,111,17,17,11,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,71,60,80,32,73,72,29,14,13,84,29,3,4,3,0,5,0,16,0,0,0,0,95,30,0,5,5,0,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,68,70,66,40,55,69,46,13,7,2,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,64,32,71,24,75,70,19,6,10,43,13,2,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,72,68,71,52,54,69,51,13,15,33,9,18,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,68,48,68,36,77,63,27,7,16,117,29,5,10,3,0,4,0,19,0,0,0,0,11,1,15,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,64,53,76,51,84,67,27,6,6,129,32,5,12,2,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,62,41,69,22,72,57,32,15,16,17,0,24,1,0,0,0,0,0,0,0,0,0,14,4,19,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,55,45,65,12,59,55,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,70,53,76,38,74,67,22,10,9,19,3,12,0,2,0,2,0,3,0,0,0,0,48,13,17,2,1,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,69,55,75,24,72,68,35,12,10,88,17,19,6,5,0,4,0,9,0,0,0,0,47,17,7,3,0,0,2,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,21,25,19,13,5,15,8,49,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,44,43,64,18,59,43,11,12,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,61,54,70,20,61,61,48,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,2,1,2,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,75,66,85,32,83,75,20,8,15,63,8,2,7,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,58,43,62,22,63,50,23,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,74,64,81,46,67,74,23,12,13,31,8,3,2,1,0,0,0,7,0,0,0,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,71,53,72,28,73,71,31,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,59,16,13,4,1,0,2,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,70,51,72,17,76,63,38,15,9,99,21,16,6,5,0,3,0,8,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,62,53,66,18,58,56,38,14,6,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,54,40,68,20,70,50,13,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,32,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,67,48,73,15,74,60,17,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,51,35,66,15,74,46,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,65,44,67,17,62,57,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,75,56,79,40,82,58,42,12,10,141,36,0,13,4,0,6,0,4,0,1,0,0,91,19,14,7,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,65,40,74,20,86,58,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,77,20,11,6,1,0,5,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,68,34,77,19,79,61,19,15,12,86,13,24,8,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,67,50,76,15,65,66,22,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,70,64,73,36,71,68,29,16,6,30,8,21,0,0,0,1,0,8,0,0,0,0,76,32,0,2,2,0,4,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,68,55,75,23,79,60,23,15,11,122,29,9,12,1,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,73,67,75,18,74,73,17,9,16,108,32,2,9,1,0,6,0,18,0,0,0,0,106,28,7,7,7,0,10,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,66,51,70,25,68,63,12,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,64,57,63,42,62,54,41,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,65,55,70,45,80,68,24,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,18,3,0,0,2,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20,73,62,74,47,78,71,25,12,9,11,1,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,75,59,85,20,92,70,12,12,10,198,32,6,24,3,0,1,0,7,0,0,0,0,254,35,0,36,2,0,2,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,74,65,83,39,79,71,25,14,15,37,6,29,3,0,0,1,1,5,0,0,0,0,21,9,18,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,52,40,59,20,57,51,20,16,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,62,43,65,19,71,45,20,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,9,3,2,0,3,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,62,57,74,34,77,59,32,11,12,62,5,19,7,1,0,0,0,1,0,0,0,0,67,15,19,4,2,0,2,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
27,70,52,79,25,73,60,19,15,6,41,11,22,0,4,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,57,40,64,19,56,59,19,14,12,34,7,12,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
