age,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
23,59,47,66,26,64,54,25,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,52,36,61,13,57,55,22,15,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,63,57,67,32,62,59,40,7,13,52,5,27,3,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,75,67,82,35,89,75,41,10,11,220,29,1,29,7,0,3,0,16,0,1,0,0,199,38,0,25,2,0,5,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23,68,49,72,43,72,64,41,15,13,7,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,66,61,75,42,71,71,34,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,78,77,78,64,75,78,60,8,11,56,21,8,1,2,0,3,0,12,0,0,0,0,48,20,8,2,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,78,64,82,29,83,78,17,13,20,143,23,13,14,6,0,2,0,15,0,0,0,0,66,14,17,4,1,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,45,28,64,15,53,55,18,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,69,60,74,44,71,69,28,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,80,64,84,36,85,68,20,16,13,152,25,10,19,3,0,9,0,9,0,0,0,0,135,31,4,13,4,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,73,75,80,45,70,75,45,8,11,81,23,8,5,2,0,2,0,19,0,0,0,0,4,1,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,62,61,64,48,39,48,62,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,61,39,65,18,78,58,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,62,51,70,34,71,61,26,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,62,54,64,22,64,39,20,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,58,42,61,23,54,51,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,18,22,13,10,6,30,17,62,71,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,66,67,69,21,62,60,23,6,16,46,12,4,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,68,55,79,20,72,61,22,15,10,27,2,22,1,1,0,2,0,1,0,0,0,0,83,28,2,6,2,0,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,86,85,91,70,83,84,25,8,12,113,17,18,10,7,0,4,0,13,0,0,0,0,83,21,15,3,7,0,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,72,61,78,29,75,73,15,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,73,61,75,54,85,72,34,9,11,82,13,12,7,4,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,69,61,65,67,70,59,71,13,6,48,19,11,0,3,0,5,0,4,0,1,0,0,60,28,8,2,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,65,60,63,57,55,65,58,10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,68,62,76,37,71,68,25,15,13,3,1,1,0,0,0,0,0,1,0,0,0,0,22,6,12,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,69,44,70,40,75,62,26,9,15,137,34,2,15,1,0,7,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,68,62,75,38,70,62,25,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,54,40,65,12,65,57,16,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,51,34,63,34,70,48,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,59,52,69,24,71,60,16,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,58,44,68,48,73,53,30,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,64,51,67,49,68,62,53,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,66,48,76,49,84,72,48,14,11,143,33,2,13,5,0,2,1,8,0,0,0,0,202,36,0,24,6,0,6,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18,58,42,62,18,60,50,17,12,14,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,76,59,79,48,74,72,31,16,13,74,22,11,3,4,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,58,48,68,26,64,59,34,8,7,8,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,71,52,76,27,73,63,23,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,75,76,74,59,73,74,65,13,24,77,35,1,0,5,0,9,0,6,0,0,0,0,81,31,2,2,4,0,3,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,63,57,71,34,75,58,35,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,105,23,9,12,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,65,63,73,59,60,57,64,7,11,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,70,55,79,26,87,72,22,12,11,102,20,8,11,2,0,1,0,7,0,2,0,0,139,25,7,17,2,0,6,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,75,66,75,44,80,69,16,12,9,64,9,22,5,2,0,0,0,6,0,0,0,0,14,3,11,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,50,30,56,14,58,52,21,8,11,3,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,66,53,72,16,79,61,15,6,6,22,1,15,1,2,0,0,0,1,0,0,0,0,21,4,17,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,68,62,59,47,62,61,41,15,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,65,55,70,65,70,63,68,7,9,31,12,13,0,0,0,0,0,4,0,0,0,0,45,14,11,1,2,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,79,63,81,23,71,77,22,16,6,2,0,3,0,0,0,0,0,0,0,0,0,0,54,14,12,3,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,62,50,72,34,59,50,33,15,15,20,2,27,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,57,53,58,12,61,53,23,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,77,55,86,34,78,73,16,7,3,58,17,12,3,3,0,4,1,10,0,1,0,0,21,2,12,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,68,43,77,19,87,67,24,14,13,154,37,0,15,2,0,1,0,2,0,0,0,0,136,28,9,15,1,0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,63,52,65,38,62,54,19,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,60,44,61,43,59,47,36,8,10,6,1,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,59,45,74,16,70,66,15,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,54,20,10,2,2,0,2,0,11,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
24,77,69,81,33,75,70,16,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7,28,5,6,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,69,54,73,49,76,62,28,13,8,79,27,2,5,3,0,8,1,11,0,0,0,0,65,14,10,5,2,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,71,60,70,49,69,72,21,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,61,60,68,43,67,59,30,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,74,68,77,45,75,75,38,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,19,3,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,61,40,68,18,73,52,12,13,6,41,1,17,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,61,57,64,36,64,62,23,10,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,67,55,71,57,70,66,54,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,70,53,83,34,79,60,20,13,11,51,14,13,4,1,0,9,0,13,0,0,0,0,80,12,25,7,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,66,57,69,24,62,54,20,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12,22,3,0,0,6,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,65,41,69,16,68,52,15,11,13,29,2,22,3,0,0,0,0,2,0,0,0,0,8,1,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,66,58,75,37,78,67,29,12,6,25,4,18,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,53,41,63,16,60,53,20,12,9,12,0,26,0,1,0,0,0,1,0,0,0,0,11,3,5,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,71,67,70,68,68,52,70,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,63,46,78,28,81,65,24,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,79,17,13,7,2,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,69,59,73,74,69,68,71,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,3,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,74,60,78,35,72,70,23,8,8,36,9,5,1,3,0,1,0,3,0,0,0,0,83,27,7,7,0,0,6,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,54,40,70,42,80,67,39,8,10,8,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,55,35,64,28,59,51,29,5,9,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,61,44,72,41,82,69,30,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,19,1,1,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,56,37,64,13,57,50,17,13,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,75,51,84,40,88,78,24,5,11,174,37,0,14,12,0,3,1,7,0,0,0,0,125,35,3,7,7,0,4,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,70,49,76,19,78,68,17,11,7,50,9,12,5,1,0,7,0,4,0,0,0,0,55,10,24,4,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,54,49,62,14,47,52,17,8,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,61,54,70,29,67,57,25,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,68,48,74,33,77,56,22,9,7,150,31,5,16,2,0,1,0,13,0,1,0,0,90,24,7,6,2,0,1,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,67,48,72,24,63,60,18,7,14,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,72,63,71,35,75,57,27,9,13,14,2,14,0,0,0,0,0,1,0,0,0,0,36,9,16,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,62,41,72,20,72,42,12,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,74,53,81,23,83,72,25,6,9,102,19,17,11,0,0,7,0,10,0,0,0,0,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,62,48,68,22,61,62,16,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,67,49,69,21,74,50,22,12,7,35,2,16,3,1,0,3,0,0,0,0,0,0,8,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,51,41,60,17,59,54,16,5,10,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,56,32,68,14,69,54,13,15,6,117,31,4,9,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,72,44,76,25,72,51,23,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,63,62,73,40,68,66,17,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,66,51,66,39,67,57,30,10,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,60,48,68,13,59,48,15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,86,55,86,22,87,85,13,11,7,114,23,9,10,4,0,0,0,17,0,0,0,0,194,26,1,24,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,68,67,73,47,71,70,42,11,16,27,10,8,1,0,0,4,0,4,0,0,0,0,19,3,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,51,40,59,44,67,56,44,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,66,58,75,17,79,65,15,7,15,54,5,23,4,3,0,0,0,4,0,0,0,0,75,7,28,8,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,71,53,75,22,72,63,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,62,19,11,3,2,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,65,59,66,32,71,65,15,14,12,80,17,13,7,1,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,66,41,68,24,67,65,31,7,8,9,1,11,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,68,66,72,50,68,68,50,16,13,41,10,22,0,2,0,1,0,7,0,0,0,0,47,10,14,3,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,79,72,80,38,86,76,23,10,6,127,21,12,12,5,0,0,0,18,0,0,0,0,138,22,9,16,3,0,2,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24,59,33,71,17,76,45,11,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,73,8,30,5,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,58,33,64,18,63,53,21,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,27,3,1,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,80,77,85,35,80,67,40,10,15,94,23,13,4,6,0,2,0,18,0,0,0,0,55,10,23,4,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,73,63,71,53,70,70,54,6,16,93,27,8,4,4,0,0,0,11,0,0,0,0,71,25,7,2,2,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,81,67,81,44,80,81,17,7,12,68,16,7,6,2,0,3,1,4,0,0,0,0,113,30,2,8,7,0,8,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,59,56,74,27,74,57,32,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,83,22,15,6,1,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,64,46,76,20,77,48,20,6,14,88,13,23,10,1,0,0,0,4,0,0,0,0,52,11,19,5,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,40,35,42,61,33,37,65,10,15,77,18,9,8,1,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,62,59,62,33,62,59,20,12,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,71,55,73,43,71,56,40,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,66,59,78,10,83,66,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,61,34,67,41,80,70,18,10,14,19,5,7,2,0,0,2,0,4,0,1,0,0,42,11,11,3,1,0,4,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,83,69,83,70,86,83,63,10,12,113,29,1,11,3,0,8,0,9,0,1,0,0,111,29,2,7,8,0,5,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21,75,69,74,68,58,69,59,12,6,57,25,10,0,2,0,4,0,6,0,0,0,0,26,7,24,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,49,40,70,11,64,60,21,6,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,53,34,59,23,60,44,18,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,62,38,62,21,55,41,18,14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,70,64,70,46,69,76,29,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,77,55,81,28,83,69,17,14,9,81,16,5,6,5,0,1,0,9,0,0,0,0,55,12,15,3,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,62,52,63,27,60,55,28,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,64,36,74,24,80,52,20,6,9,37,9,20,3,0,0,2,0,4,0,0,0,0,117,22,3,14,2,0,3,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,69,63,72,33,76,61,27,8,11,24,3,21,1,0,0,0,0,1,0,0,0,0,72,7,29,6,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,64,50,76,25,74,60,14,8,12,51,11,14,6,0,0,3,0,6,0,1,0,0,10,2,15,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,63,43,67,22,66,51,18,15,11,6,0,3,0,1,0,0,0,0,0,0,0,0,31,7,19,1,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,60,37,68,29,77,53,25,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,63,60,66,55,70,60,29,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,88,87,95,22,93,90,13,11,8,270,32,2,37,9,0,6,0,4,0,1,0,0,233,31,2,26,16,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
30,68,60,72,48,81,71,23,10,12,6,1,6,0,0,0,0,0,1,0,0,0,0,21,3,22,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,69,42,76,21,75,68,18,6,16,132,31,4,10,7,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,83,73,90,26,83,87,16,4,10,183,33,3,18,9,0,2,0,16,0,0,0,0,153,31,4,12,10,0,2,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
